id,pcid,cid,招生代码,zstype,coname,conamememo,bdenji,选测等级,xdenjinuma,xdenjinumb,xdenjicanchange,diploma,yearno,ty,pici,source_pici,source_zscode,招生专业代码,specname,specflag,specnamememo,specnamememolq,specnamememoplan,招生计划增减,xuezi,xuefei,xuancei,sid,speccode,scateid,stypebig,stypesmall,计划招生,录取人数,最高分,最低分,分差,位次,segmenttotalman,linescore,zypingxing,zyzhengqiu,zyfucong,lastplannum,lastlqnum,2018最高分,2018最低分,2018分差,2018位次,lastsegmenttotalman,lastlinescore,lastzypingxing,lastzyzhengqiu,lastzyfucong,is985,is211,isyan,is11c,is11s,collegelevel,collegetype,province,banxuetype,分差2019,位次2019,分差2018,位次2018,分差2017,位次2017,分差2016,位次2016,分差2015,位次2015,isok,zscode,xdenji,speccodenum,specflag_old,specnamememo_jiu,plannumupdown,plannum,lqnum,maxscore,minscore,minscoreminus,segmentposition,lastmaxscore,lastminscore,lastminscoreminus,lastsegmentposition,minscoreminus2019,segmentposition2019,minscoreminus2018,segmentposition2018,minscoreminus2017,segmentposition2017,minscoreminus2016,segmentposition2016,minscoreminus2015,segmentposition2015
327051,69173,12,,,四川大学,(成都),,,8,8,1,本科,2020,文科,本科第一批次,,,,法学,0,(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),,,,四年,4440,√√√√,2293,030101,105,法学,法学类,,,,,,,0,343,0,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,综合,四川,公办院校,,,,,,,,,,,0,6101,AA,13,0,(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),36077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326695,68623,13,,,哈尔滨工业大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,社会学,100326695,,,,,四年,4000,√√√√,18,030301,107,法学,社会学类,,,,,,,130,343,1,0,0,1,1,,,,,159,339,1,0,0,1,1,1,1,1,A+,工科,黑龙江,公办院校,,,,,,,,,,,1,4301,AA,01,210132199,,0,1,1,390,390,47,1300,376,376,37,1816,37,1816,0,0,0,0,0,0,21,2189
326696,68623,13,,,哈尔滨工业大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,法学,100326696,,,,,四年,4000,√√√√,2293,030101,105,法学,法学类,,,,,,,130,343,1,0,0,1,1,,,,,141,339,1,0,0,1,1,1,1,1,A+,工科,黑龙江,公办院校,,,,,,,,,,,1,4301,AA,02,110230116,,0,1,1,390,390,47,1300,378,378,39,1527,39,1527,39,1393,34,1756,21,1920,26,1440
326697,68623,13,,,哈尔滨工业大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,经济学,100326697,,,,,四年,4000,√√√√,4,020101,101,经济学,经济学类,,,,,,,130,343,1,0,0,1,1,,,,,102,339,1,0,0,1,1,1,1,1,A+,工科,黑龙江,公办院校,,,,,,,,,,,1,4301,AA,03,120326697,,0,1,1,390,390,47,1300,381,381,42,1182,42,1182,0,0,0,0,0,0,0,0
326698,68623,13,,,哈尔滨工业大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,英语,100326698,(只招英语考生),,,,四年,4000,√√√√,45,050201,114,文学,外国语言文学类,,,,,,,148,343,2,0,0,1,1,,,,,148,339,1,0,0,1,1,1,1,1,A+,工科,黑龙江,公办院校,,,,,,,,,,,1,4301,AA,04,110230120,(只招英语考生),1,2,2,387,386,43,1859,377,377,38,1668,38,1668,40,1260,34,1756,23,1598,20,2374
326699,68623,13,,,哈尔滨工业大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,经济管理试验班,100326699,,,,,四年,5500,√√√√,0,,0,,,,,,,,,143,343,4,0,0,1,1,,,,,108,339,1,0,0,1,1,1,1,1,A+,工科,黑龙江,公办院校,,,,,,,,,,,1,4301,AA,05,120326699,,3,4,4,390,388,45,1551,382,382,43,1074,43,1074,0,0,0,0,0,0,0,0
326700,68623,13,,,哈尔滨工业大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,设计学类,200326700,(环境设计、数字媒体艺术),,,,四年,5500,√√√√,2550,130500,190,艺术学,设计学类,,,,,,,165,343,3,0,0,3,3,,,,,141,339,3,0,0,1,1,1,1,1,A+,工科,黑龙江,公办院校,,,,,,,,,,,1,4301,AA,06,120326700,(环境设计、数字媒体艺术),0,3,3,388,387,44,1694,379,378,39,1527,39,1527,0,0,0,0,0,0,0,0
327179,69384,14,,,西安交通大学,,,,8,6,0,本科,2020,文科,本科第一批次,,,,外国语言文学类,100327179,(兴庆校区),,,,四年,3850,√√√√,2331,050200,114,文学,外国语言文学类,,,,,,,109,343,2,0,0,2,3,,,,,273,339,3,0,0,1,1,1,1,1,A+,综合,陕西,公办院校,,,,,,,,,,,1,7104,"历史A,另一门B",02,910292445,(兴庆校区),0,2,2,393,392,49,1066,375,369,30,3201,30,3201,44,848,0,0,0,0,0,0
327180,69384,14,,,西安交通大学,,,,8,6,0,本科,2020,文科,本科第一批次,,,,文科试验班类,200327180,(兴庆校区)(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),,,,四年,待定,√√√√,0,,0,,,,,,,,,0,343,0,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,综合,陕西,公办院校,,,,,,,,,,,1,7104,"历史A,另一门B",03,0,(兴庆校区)(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),36077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326330,68024,15,,,山东大学,(济南),,,8,8,1,本科,2020,文科,本科第一批次,,,,哲学类,100326330,,,,,四年,5000,√√√√,3035,010100,100,哲学,哲学类,,,,,,,109,343,2,0,0,2,2,,,,,102,339,2,0,0,1,1,1,1,1,A+,综合,山东,公办院校,,,,,,,,,,,1,2601,AA,01,110224526,,0,2,2,393,392,49,1066,381,381,42,1182,42,1182,40,1260,40,1068,29,864,27,1324
326331,68024,15,,,山东大学,(济南),,,8,8,1,本科,2020,文科,本科第一批次,,,,社会学类,100326331,,,,,四年,5000,√√√√,2299,030300,107,法学,社会学类,,,,,,,109,343,2,0,0,3,3,,,,,108,339,3,0,0,1,1,1,1,1,A+,综合,山东,公办院校,,,,,,,,,,,1,2601,AA,02,110224525,,-1,2,2,393,392,49,1066,382,382,43,1074,43,1074,41,1131,39,1169,27,1077,25,1593
326332,68024,15,,,山东大学,(济南),,,8,8,1,本科,2020,文科,本科第一批次,,,,经济学类,100326332,,,,,四年,5800,√√√√,2279,020100,101,经济学,经济学类,,,,,,,106,343,4,0,0,4,4,,,,,90,339,4,0,0,1,1,1,1,1,A+,综合,山东,公办院校,,,,,,,,,,,1,2601,AA,03,110224524,,0,4,4,396,394,51,851,386,384,45,876,45,876,44,848,42,898,30,785,29,1104
326333,68024,15,,,山东大学,(济南),,,8,8,1,本科,2020,文科,本科第一批次,,,,政治学类,100326333,(青岛校区),,,,四年,5000,√√√√,2296,030200,106,法学,政治学类,,,,,,,109,343,2,0,0,2,2,,,,,102,339,2,0,0,1,1,1,1,1,A+,综合,山东,公办院校,,,,,,,,,,,1,2601,AA,04,310224523,(青岛校区),0,2,2,393,392,49,1066,382,381,42,1182,42,1182,40,1260,40,1068,25,1314,24,1713
326334,68024,15,,,山东大学,(济南),,,8,8,1,本科,2020,文科,本科第一批次,,,,法学类,100326334,(青岛校区),,,,四年,5100,√√√√,2292,030100,105,法学,法学类,,,,,,,106,343,4,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,综合,山东,公办院校,,,,,,,,,,,1,2601,AA,05,310224521,(青岛校区),36077,4,4,396,394,51,851,0,0,0,0,0,0,43,934,42,898,28,958,31,923
326335,68024,15,,,山东大学,(济南),,,8,8,1,本科,2020,文科,本科第一批次,,,,中国语言文学类,100326335,,,,,四年,5100,√√√√,2328,050100,113,文学,中国语言文学类,,,,,,,109,343,6,0,0,4,4,,,,,108,339,4,0,0,1,1,1,1,1,A+,综合,山东,公办院校,,,,,,,,,,,1,2601,AA,06,110224527,,2,6,6,396,393,50,957,387,383,44,966,44,966,42,1012,40,1068,30,785,30,1003
326336,68024,15,,,山东大学,(济南),,,8,8,1,本科,2020,文科,本科第一批次,,,,历史学类,100326336,,,,,四年,5000,√√√√,2335,060100,116,历史学,历史学类,,,,,,,109,343,4,0,0,4,4,,,,,102,339,4,0,0,1,1,1,1,1,A+,综合,山东,公办院校,,,,,,,,,,,1,2601,AA,07,110224533,,0,4,4,393,392,49,1066,385,381,42,1182,42,1182,40,1260,40,1068,25,1314,22,2023
326337,68024,15,,,山东大学,(济南),,,8,8,1,本科,2020,文科,本科第一批次,,,,工商管理类,100326337,,,,,四年,5800,√√√√,2519,120200,178,管理学,工商管理类,,,,,,,109,343,5,0,0,4,4,,,,,108,339,4,0,0,1,1,1,1,1,A+,综合,山东,公办院校,,,,,,,,,,,1,2601,AA,08,110224535,,0,4,5,394,393,50,957,384,382,43,1074,43,1074,41,1131,40,1068,29,864,29,1104
326338,68024,15,,,山东大学,(济南),,,8,8,1,本科,2020,文科,本科第一批次,,,,新闻传播学类,100326338,,,,,四年,5100,√√√√,2332,050300,115,文学,新闻传播学类,,,,,,,109,343,2,0,0,2,3,,,,,108,339,3,0,0,1,1,1,1,1,A+,综合,山东,公办院校,,,,,,,,,,,1,2601,AA,09,110224528,,0,2,2,393,393,50,957,383,383,44,966,44,966,41,1131,41,972,27,1077,29,1104
326339,68024,15,,,山东大学,(济南),,,8,8,1,本科,2020,文科,本科第一批次,,,,外国语言文学类,0,,,,,四年,5100,√√√√,2331,050200,114,文学,外国语言文学类,,,,,,,109,343,11,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,综合,山东,公办院校,,,,,,,,,,,0,2601,AA,10,0,,36077,11,11,394,392,49,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326340,68024,15,,,山东大学,(济南),,,8,8,1,本科,2020,文科,本科第一批次,,,,外国语言文学类,200326340,(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),,,,四年,5100,√√√√,2331,050200,114,文学,外国语言文学类,,,,,,,142,343,0,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,综合,山东,公办院校,,,,,,,,,,,1,2601,AA,11,0,(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),36077,1,0,385,385,42,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326341,68024,15,,,山东大学,(济南),,,8,8,1,本科,2020,文科,本科第一批次,,,,政治学类,200326341,(青岛校区)(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),,,,四年,5000,√√√√,2296,030200,106,法学,政治学类,,,,,,,178,343,0,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,综合,山东,公办院校,,,,,,,,,,,1,2601,AA,12,0,(青岛校区)(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),36077,1,0,383,383,40,2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326342,68024,15,,,山东大学,(济南),,,8,8,1,本科,2020,文科,本科第一批次,,,,历史学类,0,"(农村学生单独招生计划(即高校专项计划),仅限户籍、学籍等符合报名条件,在当地就读且经公示无异议的考生报考)",,,,四年,5000,√√√√,2335,060100,116,历史学,历史学类,,,,,,,142,343,0,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,综合,山东,公办院校,,,,,,,,,,,0,2601,AA,13,0,"(农村学生单独招生计划(即高校专项计划),仅限户籍、学籍等符合报名条件,在当地就读且经公示无异议的考生报考)",36077,1,0,385,385,42,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326562,68283,16,,,天津大学,,,,0,0,1,本科,2020,文科,本科第一批次,,,,工商管理,200326562,(卫津路校区)(只招收该校高水平运动队入选考生),,,,四年,5200,√√√√,2520,120201,178,管理学,工商管理类,,,,,,,0,343,0,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,工科,天津,公办院校,,,,,,,,,,,1,3202,,01,0,(卫津路校区)(只招收该校高水平运动队入选考生),36077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326868,68918,17,,,中南大学,(长沙),,,8,8,1,本科,2020,文科,本科第一批次,,,,金融学类,200326868,(含金融学等6个专业),,,,四年,5500,√√√√,2286,020300,103,经济学,金融学类,,,,,,,125,343,8,0,0,8,8,,,,,122,339,8,0,0,1,1,1,1,1,A+,综合,湖南,公办院校,,,,,,,,,,,1,5302,AA,01,930292099,(含金融学等6个专业),0,8,8,393,391,48,1175,382,380,41,1284,41,1284,38,1534,0,0,0,0,0,0
326869,68918,17,,,中南大学,(长沙),,,8,8,1,本科,2020,文科,本科第一批次,,,,法学类,100326869,(含法学等2个专业),,,,四年,5300,√√√√,2292,030100,105,法学,法学类,,,,,,,125,343,3,0,0,3,3,,,,,122,339,3,0,0,1,1,1,1,1,A+,综合,湖南,公办院校,,,,,,,,,,,1,5302,AA,02,120326869,(含法学等2个专业),0,3,3,392,391,48,1175,381,380,41,1284,41,1284,0,0,0,0,0,0,0,0
326870,68918,17,,,中南大学,(长沙),,,8,8,1,本科,2020,文科,本科第一批次,,,,中国语言文学类,100326870,(含汉语言文学等3个专业),,,,四年,5300,√√√√,2328,050100,113,文学,中国语言文学类,,,,,,,130,343,6,0,0,6,6,,,,,141,339,6,0,0,1,1,1,1,1,A+,综合,湖南,公办院校,,,,,,,,,,,1,5302,AA,03,120326870,(含汉语言文学等3个专业),0,6,6,391,390,47,1300,379,378,39,1527,39,1527,0,0,0,0,0,0,0,0
326871,68918,17,,,中南大学,(长沙),,,8,8,1,本科,2020,文科,本科第一批次,,,,外国语言文学类,200326871,(含英语等4个专业),,,,四年,5300,√√√√,2331,050200,114,文学,外国语言文学类,,,,,,,130,343,6,0,0,6,6,,,,,141,339,6,0,0,1,1,1,1,1,A+,综合,湖南,公办院校,,,,,,,,,,,1,5302,AA,04,930292102,(含英语等4个专业),0,6,6,391,390,47,1300,381,378,39,1527,39,1527,38,1534,0,0,0,0,0,0
326872,68918,17,,,中南大学,(长沙),,,8,8,1,本科,2020,文科,本科第一批次,,,,英语,200326872,(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),,,,四年,5300,√√√√,45,050201,114,文学,外国语言文学类,,,,,,,0,343,0,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,综合,湖南,公办院校,,,,,,,,,,,1,5302,AA,05,0,(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),36077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326557,68280,19,,,南开大学,(天津),,,8,7,1,本科,2020,文科,本科第一批次,,,,经济学类,100326557,(八里台校区),,,,四年,5200,√√√√,2279,020100,101,经济学,经济学类,,,,,,,75,343,3,0,0,4,4,,,,,90,339,4,0,0,1,1,1,1,1,A+,综合,天津,公办院校,,,,,,,,,,,1,3201,AB+,02,220226885,(八里台校区),-1,3,3,401,400,57,436,390,387,48,638,48,638,49,507,49,443,0,0,0,0
326558,68280,19,,,南开大学,(天津),,,8,7,1,本科,2020,文科,本科第一批次,,,,金融学类,100326558,,,,,四年,5200,√√√√,2286,020300,103,经济学,金融学类,,,,,,,75,343,3,0,0,3,3,,,,,63,339,3,0,0,1,1,1,1,1,A+,综合,天津,公办院校,,,,,,,,,,,1,3201,AB+,03,210226881,,0,3,3,402,400,57,436,389,388,49,575,49,575,55,249,51,361,35,425,37,496
326559,68280,19,,,南开大学,(天津),,,8,7,1,本科,2020,文科,本科第一批次,,,,法学,100326559,,,,,四年,5200,√√√√,2293,030101,105,法学,法学类,,,,,,,72,343,7,0,0,3,3,,,,,90,339,3,0,0,1,1,1,1,1,A+,综合,天津,公办院校,,,,,,,,,,,1,3201,AB+,04,110226882,,2,5,7,399,397,54,620,388,387,48,638,48,638,48,583,49,443,33,540,35,621
326560,68280,19,,,南开大学,(天津),,,8,7,1,本科,2020,文科,本科第一批次,,,,历史学类,100326560,,,,,四年,5200,√√√√,2335,060100,116,历史学,历史学类,,,,,,,72,343,5,0,0,3,3,,,,,90,339,3,0,0,1,1,1,1,1,A+,综合,天津,公办院校,,,,,,,,,,,1,3201,AB+,05,210226890,,2,5,5,402,397,54,620,387,387,48,638,48,638,47,640,45,670,32,617,36,561
326561,68280,19,,,南开大学,(天津),,,8,7,1,本科,2020,文科,本科第一批次,,,,工商管理类,100326561,(八里台校区),,,,四年,5200,√√√√,2519,120200,178,管理学,工商管理类,,,,,,,72,343,7,0,0,3,4,,,,,90,339,4,0,0,1,1,1,1,1,A+,综合,天津,公办院校,,,,,,,,,,,1,3201,AB+,06,910291746,(八里台校区),3,6,7,400,397,54,620,388,387,48,638,48,638,47,640,0,0,0,0,0,0
326415,68158,20,,,北京师范大学,,,,8,7,1,本科,2020,文科,本科第一批次,,,,教育学类,0,(教育学、教育技术学、学前教    育、特殊教育)(试点学院),,,,四年,4800,√√××,2321,040100,111,教育学,教育学类,,,,,,,44,343,4,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,师范,北京,公办院校,,,,,,,,,,,1,3104,AB+,01,0,(教育学、教育技术学、学前教    育、特殊教育)(试点学院),36077,4,4,406,401,58,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326416,68158,20,,,北京师范大学,,,,8,7,1,本科,2020,文科,本科第一批次,,,,工商管理,100326416,,,,,四年,4800,√√××,2520,120201,178,管理学,工商管理类,,,,,,,44,343,3,0,0,2,1,,,,,63,339,1,0,0,1,1,1,1,1,A+,师范,北京,公办院校,,,,,,,,,,,1,3104,AB+,02,310225922,,0,2,3,401,401,58,392,389,389,50,512,50,512,48,583,46,602,32,617,34,691
326417,68158,20,,,北京师范大学,,,,8,7,1,本科,2020,文科,本科第一批次,,,,历史学,100326417,,,,,四年,4800,√√××,112,060101,116,历史学,历史学类,,,,,,,36,343,2,0,0,2,2,,,,,63,339,2,0,0,1,1,1,1,1,A+,师范,北京,公办院校,,,,,,,,,,,1,3104,AB+,03,120326417,,0,2,2,409,404,61,260,389,389,50,512,50,512,0,0,0,0,0,0,0,0
326418,68158,20,,,北京师范大学,,,,8,7,1,本科,2020,文科,本科第一批次,,,,汉语言文学,100326418,,,,,四年,4800,√√××,40,050101,113,文学,中国语言文学类,,,,,,,36,343,3,0,0,3,3,,,,,60,339,3,0,0,1,1,1,1,1,A+,师范,北京,公办院校,,,,,,,,,,,1,3104,AB+,04,310225921,,0,3,3,406,404,61,260,398,390,51,452,51,452,50,450,48,489,35,425,34,691
326419,68158,20,,,北京师范大学,,,,8,7,1,本科,2020,文科,本科第一批次,,,,传播学,100326419,,,,,四年,4800,√√××,110,050304,115,文学,新闻传播学类,,,,,,,44,343,2,0,0,2,3,,,,,63,339,3,0,0,1,1,1,1,1,A+,师范,北京,公办院校,,,,,,,,,,,1,3104,AB+,05,210225923,,0,2,2,402,401,58,392,390,389,50,512,50,512,48,583,47,548,32,617,34,691
326420,68158,20,,,北京师范大学,,,,8,7,1,本科,2020,文科,本科第一批次,,,,金融学,0,,,,,四年,5000,√√××,2287,020301,103,经济学,金融学类,,,,,,,44,343,2,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,师范,北京,公办院校,,,,,,,,,,,1,3104,AB+,06,0,,36077,2,2,401,401,58,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325452,67061,21,,,东南大学,(南京),,,8,6,0,本科,2020,文科,本科第一批次,,,,文科试验班类,0,(政治学与行政学、社会学、汉语言文学、旅游管理、哲学、国际经济与贸易、金融学、经济学、金融工程、法学、艺术史论),,,,四年,5720,√√√√,0,,0,,,,,,,,,69,343,38,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,综合,江苏,公办院校,,,,,,,,,,,0,1102,"历史A,另一门B",04,0,(政治学与行政学、社会学、汉语言文学、旅游管理、哲学、国际经济与贸易、金融学、经济学、金融工程、法学、艺术史论),36077,38,38,402,396,53,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325453,67061,21,,,东南大学,(南京),,,8,6,0,本科,2020,文科,本科第一批次,,,,文科试验班类,0,"(政治学与行政学、社会学、汉语言文学、旅游管理、哲学、国际经济与贸易、金融学、经济学、金融工程、法学、艺术史论)(农村学生单独招生计划(即高校专项计划),仅限户籍、学籍等符合报名条件,在当地就读且经公示无异议的考生报考)",,,,四年,5720,√√√√,0,,0,,,,,,,,,0,343,0,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,综合,江苏,公办院校,,,,,,,,,,,0,1102,"历史A,另一门B",05,0,"(政治学与行政学、社会学、汉语言文学、旅游管理、哲学、国际经济与贸易、金融学、经济学、金融工程、法学、艺术史论)(农村学生单独招生计划(即高校专项计划),仅限户籍、学籍等符合报名条件,在当地就读且经公示无异议的考生报考)",36077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325454,67061,21,,,东南大学,(南京),,,8,6,0,本科,2020,文科,本科第一批次,,,,日语,100325454,(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),,,,四年,5200,√√√√,51,050207,114,文学,外国语言文学类,,,,,,,0,343,0,0,0,1,0,,,,,0,339,0,0,0,1,1,1,1,1,A+,综合,江苏,公办院校,,,,,,,,,,,1,1102,"历史A,另一门B",06,120325454,(农村学生单独招生计划(即高校专项计划)，仅限户籍、学籍等符合报名条件，在当地就读且经公示无异议的考生报考),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326226,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,人文科学试验班,100326226,,,,,四年,5460,√√√√,0,,0,,,,,,,,,55,343,3,0,0,3,3,,,,,90,339,3,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,05,310223290,,0,3,3,400,398,55,565,388,387,48,638,48,638,49,507,48,489,34,487,35,621
326227,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,新闻传播学类,100326227,,,,,四年,5460,√√√√,2332,050300,115,文学,新闻传播学类,,,,,,,55,343,2,0,0,2,2,,,,,90,339,2,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,06,410223289,,0,2,2,399,398,55,565,389,387,48,638,48,638,49,507,48,489,34,487,0,0
326228,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,外国语言文学类,0,(只招英语考生),,,,四年,5460,√√√√,2331,050200,114,文学,外国语言文学类,,,,,,,55,343,4,0,0,0,0,,,,,0,0,0,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,07,0,(只招英语考生),36077,4,4,402,398,55,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326229,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,法学类,100326229,,,,,四年,5460,√√√√,2292,030100,105,法学,法学类,,,,,,,75,343,2,0,0,1,1,,,,,60,339,1,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,08,310223286,,1,2,2,400,400,57,436,390,390,51,452,51,452,50,450,50,398,35,425,37,496
326230,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,公共管理类,100326230,,,,,四年,5460,√√√√,2527,120400,180,管理学,公共管理类,,,,,,,55,343,2,0,0,1,1,,,,,90,339,1,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,09,210223287,,1,2,2,398,398,55,565,387,387,48,638,48,638,49,507,48,489,34,487,36,561
326231,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,政治学类,100326231,,,,,四年,5460,√√√√,2296,030200,106,法学,政治学类,,,,,,,55,343,2,0,0,1,1,,,,,90,339,1,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,10,310223291,,1,2,2,398,398,55,565,387,387,48,638,48,638,49,507,47,548,34,487,35,621
326232,67887,22,,,厦门大学,,,,8,8,1,本科,2020,文科,本科第一批次,,,,经济学类,100326232,,,,,四年,5460,√√√√,2279,020100,101,经济学,经济学类,,,,,,,75,343,3,0,0,5,5,,,,,90,339,5,0,0,1,1,1,1,1,A+,综合,福建,公办院校,,,,,,,,,,,1,2411,AA,11,310223294,,-2,3,3,400,400,57,436,390,387,48,638,48,638,50,450,48,489,35,425,37,496
